Date,Open,High,Low,Close,Volume,MA5,MA10,MA20,RSI,MACD,Signal_Line,SMA,EMA,Adj Close
15-03-23,110.57,113.14,105.6,107.56,897598,124.04,78.67,126.09,69.17,4.13,1.64,156.26,167.68,107.56
15-02-19,81.79,82.39,80.29,80.45,668516,153.89,145.9,126.65,61.96,-0.75,1.75,187.47,180.81,80.45
26-10-20,149.67,151.59,147.65,150.57,269076,121.94,179.49,145.52,64.58,3.27,-3.66,104.77,51.82,150.57
22-04-22,155.69,157.81,154.95,155.69,565785,157.47,192.66,97.25,54.84,-2.81,2.5,96.99,98.94,155.69
20-11-21,102.07,103.1,100.51,100.84,437391,169.98,154.35,145.3,38.86,-0.13,0.63,144.05,157.23,100.84
25-03-21,86.6,87.75,84.18,87.12,548909,90.28,69.43,183.4,37.75,-2.81,1.19,127.65,101.77,87.12
21-01-24,120.4,122.59,115.96,120.55,571695,59.06,102.31,199.62,57.99,-2.81,-2.16,90.38,191.24,120.55
28-04-23,157.04,161.35,154.43,161.11,252606,157.88,196.03,151.94,62.59,-2.54,2.99,174.52,133.8,161.11
16-04-23,144.77,145.31,142.54,142.81,192613,167.28,77.03,84.97,40.36,-1.56,1.48,163.2,149.05,142.81
17-06-23,115.91,117.23,113.18,114.93,753055,114.33,147.48,164.56,66.16,-1.9,4.96,85.19,79.73,114.93
30-03-20,145.28,146.24,143.21,144.54,641046,198,121.12,151.25,30.21,-0.06,-2.75,60.4,89.8,144.54
19-09-22,179.79,183.69,177.24,178.86,177509,180.48,174.31,142.28,42.2,0.13,-1.77,165.49,179.3,178.86
17-05-23,61.84,62.04,59.88,59.88,936608,178.05,99.41,144.03,59.77,-3.65,-1.12,178.19,110.59,59.88
22-05-19,68.81,69.09,66.28,68.77,927406,124.79,111.41,107.03,66.7,0.08,1.46,150.62,107.99,68.77
11-09-19,100.55,102.74,97.83,99.12,299046,71.16,50.6,120.6,66.8,-0.46,0.48,170.28,197.5,99.12
02-09-23,50.57,50.95,46.57,46.79,819716,168.74,56.91,125.32,64.74,2.38,-0.97,198.96,95.72,46.79
25-03-22,141.42,142.55,137.28,138.56,770070,181.8,140.11,174.92,60.44,4.19,4.13,91.79,115.26,138.56
23-09-20,162.25,162.98,161.8,162.81,763031,58.95,147.61,167.4,32.46,4.69,-0.76,108.47,178.99,162.81
15-11-21,79.76,82.69,74.83,75.82,583184,185.27,175.68,117.62,51.17,-5,-2.81,139.13,197.81,75.82
28-12-23,180.12,181.98,175.73,178.39,779953,63.91,126,186.36,51.88,-0.44,1.16,98.66,170.28,178.39
14-02-19,165.36,165.6,161.52,161.68,717307,172.76,169.57,188.94,63.31,0.45,1.22,132.46,137.94,161.68
23-07-19,51.65,55.12,50.82,54.35,791514,116.89,67.2,173.65,33.13,-1.06,2.07,193.95,99.17,54.35
30-05-22,171.03,173.89,166.86,172.29,579805,101.08,154.59,61.28,50.95,4.32,-0.2,177.4,182.2,172.29
22-01-20,175.31,179.35,173.04,174.79,405009,120.9,70.17,72.09,39.4,4.4,3.82,114.49,73.92,174.79
27-01-22,59.3,62.27,55.84,57.88,301076,71.55,100.33,140.29,50.15,1.27,1.03,147.31,158.32,57.88
19-07-23,91.04,93.09,89.73,92.61,494115,59.49,173.02,176.17,46.52,0.98,-3.68,124.3,130.21,92.61
03-09-23,102.96,105.59,102.42,103.45,591941,169.82,55.17,61.43,60.56,4.48,-0.74,80.03,111.18,103.45
18-01-21,162.75,165.55,162.58,163.58,763463,126.73,77.5,83.73,68.33,0.5,-4.48,185.2,92.33,163.58
18-08-20,172.94,177.29,171.22,172.2,975821,166.67,193.77,194.34,68.04,-4.73,-1.31,103.11,67.96,172.2
26-02-19,164.8,167.74,164.16,165.37,813577,69.59,133.6,85.55,54.26,2.44,-0.94,84.12,195.22,165.37
29-09-21,68.77,69.8,64.48,68.55,220460,97.24,150.07,174.25,52.79,-3.3,2.69,105.08,73.24,68.55
05-04-23,172.3,173.56,169.08,173.07,231397,71.08,86.57,112.03,30.69,2.41,-0.75,99.11,154.68,173.07
03-10-20,94.48,99.15,89.88,98.51,305017,62.63,55.95,114.66,32.71,2.48,-3.11,152.94,139.94,98.51
06-11-20,98.24,102.66,94.81,100.22,858840,143.09,92.89,78.45,43,4.52,0.75,51.12,75.95,100.22
24-01-21,72.94,74.87,70.79,71.86,983280,176.04,75.28,101.24,49.11,-2.9,4.7,175.65,121.59,71.86
23-05-22,107.58,108.96,106.78,108.14,920220,147.42,94.66,132.86,47.95,3.46,-2.85,175.39,178.85,108.14
17-03-22,184.8,185.4,184.79,185,315316,99.91,98.25,78.74,66.33,-2.75,1.71,77.06,91.79,185
08-03-21,95.51,98.67,93.44,96.93,445568,197.3,173.94,143.77,53.48,-4.2,-2.41,74.85,148.09,96.93
02-04-20,171.83,176.43,167.5,174.81,367647,97.34,51.36,114.37,66.43,-0.51,-1.91,53.94,78.9,174.81
06-07-23,68.03,71.83,66.38,71.31,696599,125.94,199.14,115.73,52.39,4.04,-3.39,150.5,104.96,71.31
02-09-19,112.07,116.99,107.72,115.14,744518,144.39,180.73,107.95,43.77,-2.09,1,155.85,94.47,115.14
03-03-23,86.63,90.87,81.98,86.47,475905,60.02,118.84,55.2,54.75,3.85,0.02,98.16,182.49,86.47
01-04-23,104.27,108.85,102.34,106.31,673018,130.34,192.59,144.18,60.24,-4.72,1.41,164.73,99.65,106.31
29-12-21,114.65,116.84,110.84,112.18,324363,77.01,78.8,62.88,42.34,-1.98,0.97,120.14,119.31,112.18
13-06-22,117.92,117.99,113.21,115.63,571090,76.82,169.07,157.74,33.39,-1.76,3.1,173.42,148.52,115.63
24-02-21,98.97,103.28,95.08,99.28,266706,151.11,62.23,168.55,60.66,-0.06,4.81,86.71,96.3,99.28
06-06-23,92.09,92.17,88.65,89.93,179488,92.21,107.83,133.23,48.69,1.72,-0.82,55.9,177.62,89.93
22-11-22,145.53,145.66,141.11,142.29,780949,136.6,132.14,60.58,41.39,2.8,-4.86,147.33,119.36,142.29
18-12-23,178.21,182.64,174.66,175.09,730909,118.3,151.7,134.03,55.69,-1.9,1.46,104.18,70.07,175.09
14-07-22,141.41,145.17,137.07,139.37,784406,183.38,68.23,170.52,54.11,0.64,4.66,109.84,142.68,139.37
08-02-20,191.67,194.9,187.9,190.76,944256,199.69,164.54,104.13,36.43,0.19,1.38,53.11,87.14,190.76
09-04-19,160.1,164.17,155.8,159.52,447395,153.49,125.65,59.16,36.63,4.48,-4.38,62.53,74.92,159.52
12-09-23,61.43,64.23,56.59,64.21,475738,100.65,138.15,123.94,65.27,4.18,0.09,113.89,196.72,64.21
04-08-21,156.88,159.57,156.04,157.25,369501,117.72,117.14,123.92,37.41,-2.44,-1.61,143.1,147.51,157.25
10-05-23,161.26,165.88,161.23,164.55,447820,52.25,149.01,144.08,48.4,-0.41,-2.23,183.51,151.85,164.55
04-09-21,146.58,149.58,142.78,143,735338,116.46,166.61,164.35,46.35,2.37,1.51,129.3,110.47,143
19-10-21,161.38,162.16,159.49,159.93,345726,95.93,189.25,190.27,53.29,-4.26,-1.99,184.09,176.56,159.93
09-12-19,192.77,195.68,190.37,195.19,163064,180.63,135.23,78.86,65.14,-4.17,3.9,117.07,98.53,195.19
11-07-19,91.73,92.24,88.22,88.39,503095,153.31,175.12,133.01,32.79,3.16,1.84,137.02,121.4,88.39
13-08-20,141.33,144.8,140.57,142.78,638963,159.77,96.89,173.33,35.41,3.02,3.91,170.76,59.62,142.78
29-05-20,166.03,168.45,165.37,166.22,166865,100.26,120.46,145.34,50.1,3.06,-3.66,109.2,186.07,166.22
10-07-22,59.37,60.74,57.04,60.15,178841,107.43,58.43,190.89,61.56,-0.45,-2.63,111.84,99.69,60.15
27-01-23,127.37,129.52,122.81,129.13,306563,77.38,56.66,71.91,53.16,-2.97,3.05,53.43,99.46,129.13
08-02-19,58.74,62.68,57.05,57.48,687150,92.97,182.62,99.01,54.73,-0.26,0.71,115.57,108.82,57.48
26-03-21,126.31,130.24,125.08,128.84,720139,120.16,118.15,167.54,46.57,-1.76,3.88,76.83,105.67,128.84
04-07-23,134.38,138.12,132.57,136.97,427697,198,104.39,92.36,51.18,1.45,-3.02,131.7,101.55,136.97
24-09-23,182.69,185.9,180.94,183.37,467084,154.42,175.26,98.1,62.05,3.51,-3.8,116.78,126.09,183.37
14-09-23,121.81,126.15,119.55,122.48,321963,91.24,187.74,192.93,69.14,-1.78,3.48,179.6,88.6,122.48
18-06-19,188.45,192.06,186.21,188.55,135559,190.44,87.6,116.2,37.45,-2.56,0.03,69.26,127.44,188.55
11-07-21,149.1,149.7,146.23,147.13,457506,100.14,68.39,50.75,40.3,-0.36,2.99,190.35,160.62,147.13
29-04-21,92.58,94.89,91.83,93.45,268936,160.71,177.92,58.45,52.72,-2.04,4.04,152.75,125.85,93.45
25-03-23,138,139.12,136.21,137.79,682363,135.44,68.34,196.77,33.69,4.09,2.91,87.14,160.18,137.79
13-03-19,164.34,167.55,160.77,165.83,339763,121.59,134.95,181.75,39,-3.44,3.09,112.83,60.78,165.83
27-11-19,96.67,99.61,96.02,99.09,439109,194.41,162.39,106.65,56.21,-2.91,-2.97,132.09,127.05,99.09
17-06-19,143.18,146.17,142.69,146.14,432970,65.55,138.04,157.52,31.3,-4.21,-1.96,89.13,79.68,146.14
06-06-19,157.79,158.75,156.78,157.22,337021,144.08,192.46,54.46,40.23,3.99,-2.66,124.49,62.98,157.22
07-12-22,121.14,122.48,117.59,119.71,579583,160.61,99.19,143.75,31.95,-3.71,-1.52,73.32,115.87,119.71
10-09-22,98.58,100.07,97.3,99.63,124803,159.62,129.6,89.31,39.53,-1.03,-2.38,58.32,59.31,99.63
04-07-21,60.9,61.86,59.87,61.07,724423,114.82,104.68,89.91,39.28,3.75,0.12,93.74,112.58,61.07
12-11-20,94.27,97.53,89.35,97.09,671304,155.86,118.55,133.1,57,-2.96,4.2,145.18,60.31,97.09
07-04-21,181.57,181.64,180.92,180.93,246250,100.11,146.93,118.56,45.42,3.74,1.11,93.9,173.71,180.93
18-10-22,120.95,121.72,119.54,121.26,481385,178.73,120.03,96.37,48.56,0.26,2.03,120.32,146.62,121.26
03-07-20,51.75,54.78,49.08,53.8,147493,192.33,106.4,193.08,33.48,1.19,0.47,100.4,170.98,53.8
17-03-22,115.61,115.66,115.05,115.57,949381,65.09,107.16,131.13,69.6,-1,-3.25,108.7,181.37,115.57
02-08-22,68.03,70.25,63.61,67.47,209942,141.06,118.22,74.54,43.9,-2.6,3.46,105.53,50.31,67.47
17-08-21,192.57,197.12,188.44,193.14,523780,51.77,100.66,174.61,35.67,4.67,2.71,134.99,108.01,193.14
15-05-22,122.1,123.19,119.88,121.07,854071,99.46,158.86,64.74,60.15,-2.89,4.94,176.28,127.58,121.07
09-11-19,98.89,103.22,96.01,99.12,553892,163.41,158.31,52.87,47.35,1.49,4.02,114.66,140.83,99.12
29-10-22,134.89,139.41,131.3,134.85,894680,77.3,65.43,57,51.06,4.04,-3.8,131.2,99.67,134.85
02-02-22,148.68,150.67,148.53,150.01,647704,131.23,59.91,158.57,61.81,1.15,0.1,96.69,65.19,150.01
17-07-19,111.09,112.13,108.98,110.55,272955,151.45,96.52,177.96,61.42,-0.98,-0.66,132.71,99.69,110.55
06-05-23,132.77,137.45,128.89,134.18,229463,121.85,133.98,181.02,33.19,1.04,1.58,192.67,123.97,134.18
02-05-19,64.91,68.7,63.91,67.84,107875,171.28,119.61,175.06,54.43,-0.33,3.91,92.29,96,67.84
14-04-19,104.2,106.4,101.35,104.62,577421,98.98,78.68,198.26,67.14,-1.09,-2.08,152.08,101.38,104.62
14-05-21,110.72,110.88,109.13,109.2,766879,111.53,197.15,185.56,58.42,3.47,-2.19,88.08,91.7,109.2
31-07-19,186.55,187.17,182.35,183.3,502235,162.44,76.52,163.9,69.51,-2.19,1.69,142.2,131.93,183.3
06-11-20,90.87,94.35,86.86,88.52,390309,141.34,181.79,133.63,54.88,-3.27,-1.28,114.78,77.87,88.52
15-09-22,73.93,76.57,72.11,75.29,170434,50.5,141.62,71.39,57.05,2.17,-2.17,123.16,133.98,75.29
05-03-22,105.4,106.03,103.46,103.83,384481,168.79,187.78,117.02,62.11,1.03,3.26,164.6,101.46,103.83
18-03-20,71.6,72.06,67.97,71.57,225765,159.27,143.62,147.47,30.43,4.13,-1.04,55.8,110.28,71.57
14-08-23,92.83,95.37,88.65,89.94,513245,143.4,114.56,181.48,64.02,4.48,-2.65,125.68,174.82,89.94
08-01-23,187.84,191.81,184.65,191.79,173813,55,144.74,179.51,69.2,1.63,0.61,173.72,108.55,191.79
31-03-21,185.75,187.71,184.85,186.06,793879,198.11,168.58,171.55,60.32,4.91,-2.68,154.54,103.77,186.06
16-12-21,150.67,150.74,149.95,150.34,180714,166.72,144.12,125.85,51.94,3.53,4.63,172.25,188.39,150.34
04-12-20,94.71,95.84,93.96,93.97,994618,136.12,194.32,186.79,43.81,-3.25,2.14,198.91,193.05,93.97
19-04-20,190.85,194.93,188.83,194.21,679371,198.4,122.59,122.72,48.69,4.07,1.39,198.99,61.34,194.21
14-10-21,134.13,137.4,132.97,134.76,486514,74.9,185.38,144.39,55.11,4.59,2.11,57.56,199.44,134.76
28-05-23,78.23,78.31,76.4,77.97,493870,131.69,159.15,199.95,58.3,-0.5,-0.27,74.24,181.15,77.97
08-10-22,188,188.3,184.39,186.52,689275,195.03,164.99,51.51,56.71,-2.45,-1.08,171.8,88.57,186.52
28-10-22,66.52,69.66,63.35,68.8,571771,74.9,184.98,114.5,58.34,-3.99,3.79,144.62,102.13,68.8
18-11-23,50.4,55.03,48.37,51.79,391025,198.96,75.26,116,33.34,1.09,4.94,122.16,193.64,51.79
08-10-22,110.9,115.03,108.81,112.62,425649,158.25,168.27,160.6,68.93,2.96,3.51,97.85,163.61,112.62
20-01-23,115.23,116.47,114.08,116.25,790794,148.34,163.83,66.86,58.2,-0.21,-3.3,180.35,196.67,116.25
04-09-23,142.33,146.2,140.43,144.93,712422,180.64,53.79,67.55,52.2,2.29,0.57,63.15,197.42,144.93
17-02-19,191.99,194.1,191.12,193.93,242854,151.08,150.43,183.53,33.28,4.59,1.35,129.86,57.55,193.93
11-08-22,189.73,194.16,185.76,190.39,644724,109.39,153.43,174.85,47.18,0.88,-0.66,116.81,157.36,190.39
27-07-22,122.16,124.74,121.56,123.68,943150,120.26,95.09,179.25,51.13,0.46,1.57,186.62,97.91,123.68
17-11-22,124.21,128.48,119.81,128.37,613321,193.72,134.67,149.46,37.57,0.36,-2.72,83.8,102.16,128.37
21-11-22,199.81,200.41,198.04,199.46,656536,176.76,118.55,144.38,37.18,-0.73,0.98,116.17,181.59,199.46
29-11-20,68.23,70.21,65.54,68.29,589414,72.88,156.41,151.41,53.86,1.85,0.72,84.66,119.68,68.29
21-11-21,177.54,180.85,175.01,179.04,791862,161.59,191.38,107.12,66.85,-1.57,-0.06,152.46,191,179.04
18-06-20,97.39,99.34,97.11,98.22,487023,50.45,161.35,53.03,42.97,0.09,2.56,134.17,111.46,98.22
07-02-23,143.39,146.55,142.76,143.68,830046,124.82,116.84,113.58,44.4,2.43,2.73,116.47,111.66,143.68
03-06-23,144.04,148.12,141.71,142.71,332533,174.46,193.6,149.98,31.86,2.56,4.56,113.76,78.3,142.71
04-03-21,96.57,96.68,92.05,94.63,911250,149.72,50.3,111.61,56.31,-3.26,-1.11,82.43,167.27,94.63
27-10-21,68.51,71.33,67.77,71.1,856725,145.99,161.7,66.18,47.51,1.14,-0.92,93.44,94.01,71.1
24-08-21,90.27,94.86,87.61,93.45,136247,145.69,168.19,54.51,53.67,-2.7,4.07,51.89,84.54,93.45
11-06-20,163.36,165.59,159.33,160.66,249461,77,194.37,176.89,31.96,-1.33,4.4,137.32,140.04,160.66
02-09-19,199.93,200.03,195.31,199.17,673819,96.12,121.48,141.12,37.06,0.14,0.87,59.95,197.86,199.17
08-09-22,61.58,62.74,59.61,60.79,559600,199.66,56.5,159.62,45.1,2.77,0.38,134.06,186.32,60.79
12-10-23,58.41,59.72,54.66,58.24,888061,145.27,191.69,95.45,50.61,4.91,-4.27,173.08,138.8,58.24
15-06-19,94.16,98.22,91.8,94.16,130436,122.9,88.78,148.58,33.44,-3.77,3.14,135.19,139.5,94.16
16-10-23,77.92,80.16,73.47,73.62,370472,88.04,109.13,197.8,53.13,-4.59,0.76,141.77,133.63,73.62
11-03-21,145.14,149.08,140.28,144.54,714928,181.85,61.34,165.41,69.4,3.47,-1.76,112.5,102.32,144.54
07-12-21,131.62,135.57,130.7,132.59,929952,138.71,75.01,190.8,51.06,2.91,-4.96,102.88,116.78,132.59
20-09-20,53.1,55.4,52.97,54.34,444021,137.7,163.9,84.66,46.1,-3.24,4.8,182.95,170.7,54.34
14-09-20,130.51,133.79,128.59,129.61,658507,127.08,199.96,103.46,56.54,3.73,-4.72,187.87,54.98,129.61
20-08-19,71.4,71.48,66.53,67.39,823749,138.49,107.89,88.07,59.63,-3.43,-3.6,50.17,162.47,67.39
12-10-23,109.7,110.6,107.88,108.27,147963,184.66,66.8,181.55,49.25,-3.65,-2.7,162.68,141.93,108.27
26-09-20,65.55,65.96,64.04,65.71,342445,115.87,118.31,67.91,67.81,3.63,-3.74,99.94,119.21,65.71
04-06-23,168.79,171.8,164.15,164.74,286044,132.82,157.49,170.38,68.91,-4.25,-3.96,113.16,171.11,164.74
21-07-21,192.23,197.11,191.37,191.89,531300,61.67,129.32,165.11,64.45,-0.6,4.19,95.28,177.32,191.89
23-10-19,67.83,70.62,67.13,70.27,498578,143.25,166.97,151.99,34.47,1.37,1.68,90.99,52.77,70.27
02-09-23,113.92,117.97,111.3,115.09,882516,77.91,124.76,190.84,64.1,4.42,-2.7,72.21,83.32,115.09
02-04-22,121.66,123.46,117.75,120.27,800773,53.33,161.13,197.72,40.43,-0.59,-0.75,163.28,56.3,120.27
22-04-19,128.01,130.14,127.23,129.84,950689,92.83,137.32,112.92,37.29,-1.74,-2.66,69.75,60.54,129.84
20-03-21,147.7,148.49,144.9,148.38,703585,144.3,196.08,147.78,53.84,0.65,2.04,173.35,95.18,148.38
22-12-21,136.53,138.45,136.39,138.28,547030,77.6,163.64,115.47,45.24,-2.4,-1.18,82.47,167.69,138.28
12-11-23,151.33,155.5,149.52,151.11,930052,144.88,159.71,59.57,40.16,-2.5,-0.46,147.66,111.66,151.11
07-07-19,133.36,135.82,131.7,133.66,688149,159.97,123.43,110.42,32.22,-0.94,-3.84,122.35,183.61,133.66
16-01-21,151.48,155.26,146.57,150.96,390632,181.33,56.26,66.49,35.62,-0.56,-3.65,52.2,57.86,150.96
13-02-21,106.83,110.33,102.24,104.27,363961,147.62,59.86,99.8,51.7,-1.12,1.97,76.7,86.68,104.27
22-09-22,104.47,106.07,102.9,104.68,991307,177.14,103.79,51.86,46.12,2.74,-2.61,92.88,67.19,104.68
11-10-19,78.22,78.44,74.33,75.61,619333,82.39,146.79,56.43,65.93,4.36,4.62,129.34,74.05,75.61
29-09-23,147.27,150.63,142.95,146.12,123556,147.08,125.08,160.7,54,-4.18,1.68,178.62,148.22,146.12
31-10-20,167.5,168.41,162.98,167.17,497465,57.39,97.51,87.93,50.65,-2.2,-4.05,63.95,141.72,167.17
10-06-20,125.47,128.98,121.19,122.3,392132,136.51,174.78,97.54,35.91,2.94,-3.31,151.33,62.53,122.3
12-01-21,69.79,74.34,65.32,73.27,793240,59.76,121.78,109.52,60.18,3.12,-2.49,52.73,105.3,73.27
02-10-19,69.8,71.09,68.58,69.74,750433,50.52,120.28,124.74,69.8,0.37,4.08,83.73,89.8,69.74
09-08-19,68.01,69.86,63.13,66.71,298753,102.65,198.46,159.03,51.72,-3.55,-4.78,70.88,116.24,66.71
26-05-23,114.52,116.83,113.22,114.21,861467,142.23,95.63,105.01,39.45,-0.39,-0.25,178.5,168.93,114.21
23-03-23,151.4,156.08,146.62,149.45,613721,173.52,81.61,195.24,52.93,-4.92,4.22,136.68,59.66,149.45
22-05-20,181.9,186.13,178.05,178.88,617169,171.05,110.01,86.73,52.33,2.12,-1.47,123.39,166.54,178.88
04-06-23,192.04,195.26,188.69,189.13,864658,195.18,74.33,181.44,69.02,0.49,-3.58,52.4,136.9,189.13
28-10-23,142.24,146.43,139.79,143.88,177562,145.48,66.66,106.39,38.39,-3.03,-2.79,118.91,82.58,143.88
06-02-22,145.07,147.24,140.54,142.4,428804,80.62,180.18,197.48,58.93,1.12,3.32,75.74,157.63,142.4
19-11-23,134.74,135.4,131.81,132.24,216034,149,156.63,93.18,53.52,-3.44,0.42,137.79,167.63,132.24
23-09-23,167.05,169.22,164.52,165.67,944599,192.2,140.47,73.81,35.6,-3.36,-0.55,107.14,150.07,165.67
14-05-21,161.15,165.39,160.59,164.53,457869,174.94,110.36,188.7,61.33,-2.42,-4.85,55.18,196.47,164.53
08-05-20,178.14,181.62,173.25,181.59,966551,131.77,167.93,96.2,56.01,0.85,-3.27,51.28,187.43,181.59
10-01-24,199.81,200.56,199.38,199.42,240744,81.01,124.86,53.94,34.22,-3.26,-3.89,62.97,53.41,199.42
14-08-20,53.38,53.88,48.43,53.21,863100,177.53,163.93,87.59,38.11,0.89,-2.07,189.89,152.76,53.21
28-03-20,82.73,82.94,79.42,80.6,526837,184.86,55.93,181.61,34.95,0.08,3.82,107.54,119,80.6
14-04-19,150.03,154.57,145.97,153.48,485815,129.04,58.82,180.49,53.14,0.16,3.3,69.98,59.77,153.48
14-06-21,99.15,102.76,98.61,102.62,150405,160.7,75.39,125.22,64.76,1.24,-1.75,168.26,169.11,102.62
15-02-23,62.88,64.71,58.19,58.79,876036,160.23,185.62,86.78,60.06,-0.39,2.96,160.65,149.99,58.79
06-10-20,90.2,93.3,85.71,86.92,564784,103.59,179.48,136.37,33.61,-0.44,-4.06,173.69,178.23,86.92
02-06-23,168.24,168.5,163.74,164.9,143588,104.89,161.26,194.39,47.95,-3.96,3.63,180.55,54.65,164.9
12-05-21,129.23,129.68,127.12,127.53,697439,192.68,94.16,161.89,43.87,3.94,-3.68,93.8,171.73,127.53
20-06-23,163.02,164.22,160.82,162.13,128105,188.76,116.88,143.54,66.54,3.1,0.07,87.19,95.92,162.13
04-07-23,140.23,143.86,136.01,141.91,292637,180.43,79.36,87.99,43.63,1,4.7,143.49,157.51,141.91
05-07-20,138.65,141.24,136.86,137.97,216332,100.68,198.75,199.83,60.64,-2,2.55,74.2,136.62,137.97
03-08-22,181.09,181.55,180.35,180.37,751864,68.3,180.58,82.11,67.7,0.08,4.04,85.32,63.63,180.37
02-02-22,179.65,183.87,176.41,183.07,421600,183.31,132.42,120.56,50.07,-0.73,-4.64,50.82,112.81,183.07
05-11-19,52.76,53.78,51.54,53.56,251297,62.68,170.61,71.29,50.67,-1.87,-0.33,109.46,140.09,53.56
17-03-20,107.95,111.68,104.8,110.51,791943,96.11,75.15,104.49,53.75,3.34,-0.47,98.53,114.54,110.51
26-04-23,136.01,140.4,132.77,133.88,255913,145.34,69.22,126.05,65.74,-2.48,4.38,93.96,57.28,133.88
19-04-19,69.74,71.54,67.4,70.81,476388,99.26,133.72,146.73,63.23,0.04,3.51,159.08,186.02,70.81
04-10-19,66.39,69.51,63.06,64.48,892828,174.25,91.72,124.67,64.65,-0.1,-0.53,142.7,135.52,64.48
24-05-21,77.36,79.66,75.28,76.15,602691,113.48,169.61,140.28,61.09,1.88,1.66,147.46,77.31,76.15
22-02-22,130.94,133.81,130.89,133.09,840544,57.54,82.28,122.99,68.38,-1.02,4.77,197.12,167.19,133.09
13-09-22,105.26,106.29,100.55,105.54,962013,189.66,71.99,85.69,56.24,-1.11,-0.32,168.21,68.2,105.54
21-03-23,88.31,89.73,86.93,89.64,113265,167.92,130.05,132.68,32.2,-4.87,3.71,199.7,68.8,89.64
03-02-20,117.74,121.78,115.02,115.54,202851,67.64,93,181.44,38.81,-3.64,2.99,72.96,155.41,115.54
20-10-21,87.46,91.74,85.39,85.56,930161,197.07,179.38,90.43,40.37,0.68,-2.08,131.9,153.78,85.56
13-03-20,144.94,148.5,140.37,145.75,360751,152.31,135.19,187.88,47.53,1.71,3.31,96.82,110.09,145.75
21-01-21,74.19,74.78,73.04,73.2,183701,179.52,85.16,88.62,36.11,3.85,-4.07,199.67,86.99,73.2
15-09-19,165.32,165.47,163.14,164.69,110012,145.36,50.37,145.12,34.12,3.14,-3.65,176.5,196.09,164.69
13-10-22,190.22,193.52,185.33,191.74,490738,104.94,88.57,58.71,63.79,2.02,0.1,144.29,160.04,191.74
02-11-21,181.81,183.61,177.12,178.91,434633,117.03,109.92,124.55,60.75,-4.65,1.53,138.22,95.22,178.91
16-08-23,90.56,94.96,90.41,91.19,908522,140.2,128.33,90.77,68.8,3.41,-0.48,61.74,184.94,91.19
15-01-24,63.44,65.37,60.16,62.96,724256,193.98,92.82,93.28,48.25,0.28,-2.25,173.37,199.6,62.96
24-12-21,54.17,54.49,51.26,53.68,506162,130.81,195.06,51.52,37.25,3.47,0.48,70.42,159.67,53.68
07-07-20,190.45,191.37,187.97,190.49,693759,164.01,126.41,185.77,53.97,0.94,-4.88,192.62,103.88,190.49
27-02-22,66.86,71.02,64.51,65.74,138835,99.67,134.58,149.42,38.31,1.95,-2.68,114.4,132.57,65.74
18-07-21,86.79,90.11,82.91,83.36,535489,138.8,103.93,146.02,50.67,1.09,2.6,92.14,138.62,83.36
27-05-23,160.42,163.05,158.89,160.76,349416,154.81,173.48,162.49,48.89,-3.44,3.37,75.8,120.14,160.76
26-11-23,50.43,50.84,46.3,46.7,245277,166.91,56.75,180.53,53.45,-0.26,0.14,110.84,191.61,46.7
09-05-19,90.4,91.15,86.88,88.78,958766,92.91,107.68,189.36,66.04,1.48,4.31,105.87,105.31,88.78
24-06-20,169.58,174.27,168.25,171.04,557605,64.88,55.07,160.5,69.91,0.17,-3.93,87.34,147.81,171.04
04-11-23,180.18,181.9,178.43,180.97,722923,170.58,197.66,133.7,44.11,-1.93,0.09,99.26,138.07,180.97
22-12-22,60.74,62.52,57.1,59.85,286856,155.94,182.8,70.44,36.75,-1.07,4.49,120.44,187.05,59.85
04-09-19,111.26,112.5,107.38,110.14,145700,57.08,155.91,123.31,55.22,2.58,-4.04,128.42,83.46,110.14
19-02-19,182.3,182.39,179.59,181.92,382402,91.78,114.5,138.53,35.52,0.27,0.69,163.52,83.57,181.92
18-02-20,74.74,78.93,74.65,76.6,434088,128.55,142.2,101.35,61.2,-4.14,4.85,92.32,86.28,76.6
27-06-20,67.33,70.32,65.52,68.08,348500,164.94,172.93,135.37,38.43,-0.84,-3.61,129.71,168.19,68.08
06-08-22,63.27,64.21,62.3,62.99,999680,96.06,138.84,179.37,40.55,2.16,0.62,133.42,68.9,62.99
24-10-23,79.33,83.38,77.58,78.14,457410,113.56,52.8,78.54,51.5,0.34,2.46,81.7,119.51,78.14
20-11-22,132.76,136,127.84,132.38,238983,87.52,146.54,78.72,49.94,-1.88,-2.07,80.38,111.94,132.38
04-02-19,103.79,103.98,101.85,102.02,139425,156.01,173.24,151.21,36.99,3.17,-4.99,172.48,99.21,102.02
13-12-19,139.17,139.34,138.65,139.16,432276,186.87,181.3,170.64,43.1,0.23,4.22,61.19,65.44,139.16
28-04-22,130.44,134.68,129.11,129.16,977173,56.01,187.75,64.68,42.52,2.68,-4.57,189.94,116.47,129.16
10-07-21,128.85,131.93,126.27,128,298516,67.58,95.43,65.8,38.48,3.98,0.67,99.17,182.85,128
03-05-19,63.02,67.45,59.03,65.44,258709,178.4,108.56,70.33,59.64,-0.34,-2.65,195.33,178.79,65.44
14-10-23,126.92,131.38,124.75,125.96,254589,116.3,126.44,56.96,58.37,-0.67,-4.55,50.63,156.48,125.96
26-01-20,153.67,158.41,153.42,157.28,113436,117.58,149.63,177.19,68.44,-3.59,0.89,137.78,120.27,157.28
